-0.00098904245533, 0.214143589139, 0, 0, 0, 0
1.80326366425, -0.104465775192, 0, 0, 0, 0
3.79486703873, 0.987883448601, 0, 0, 0, 0
-3.3602180481, 0.992744863033, 0, 0, 0, 0
-0.212395191193, 0.185801714659, 0, 0, 0, 0
1.29607391357, 0.985656917095, 0, 0, 0, 0
-0.267826080322, 0.988494515419, 0, 0, 0, 0
0.384966373444, 0.859521150589, 0, 0, 0, 0
5.9489402771, 0.991261661053, 0, 0, 0, 0
-8.43515396118, 0.989447712898, 0, 0, 0, 0
-2.02556705475, 0.958402097225, 0, 0, 0, 0
7.11630058289, 0.865724086761, 0, 0, 0, 0
-3.62671375275, 0.928970336914, 0, 0, 0, 0
-0.931861639023, 0.725329101086, 0, 0, 0, 0
3.27181243896, 0.98204344511, 0, 0, 0, 0
7.10439491272, 0.968962907791, 0, 0, 0, 0
-0.0426869392395, 0.887118935585, 0, 0, 0, 0
0.0247082710266, 0.999052703381, 0, 0, 0, 0
-7.40953063965, 0.991649568081, 0, 0, 0, 0
-0.0699396133423, 0.921068966389, 0, 0, 0, 0
1.1437048912, 0.95730984211, 0, 0, 0, 0
1.52994537354, 0.998934745789, 0, 0, 0, 0
0.0346984863281, 0.529080808163, 0, 0, 0, 0
5.91863155365, 0.802498281002, 0, 0, 0, 0
-0.731271743774, 0.980276107788, 0, 0, 0, 0
-0.821446418762, 0.993725657463, 0, 0, 0, 0
-0.513777732849, 0.950784146786, 0, 0, 0, 0
-1.97440052032, 0.90894472599, 0, 0, 0, 0
-3.79088878632, 0.987457811832, 0, 0, 0, 0
-0.899106502533, 0.422515422106, 0, 0, 0, 0
-0.724902153015, 0.987471163273, 0, 0, 0, 0
-3.96187114716, 0.948001384735, 0, 0, 0, 0
0.328448295593, 0.957257091999, 0, 0, 0, 0
0.223454475403, 0.980805516243, 0, 0, 0, 0
5.08160066605, 0.99909299612, 0, 0, 0, 0
1.83975219727, 0.896545767784, 0, 0, 0, 0
-2.47374677658, 0.99581938982, 0, 0, 0, 0
1.78700208664, 0.967103242874, 0, 0, 0, 0
2.74302530289, 0.931051492691, 0, 0, 0, 0
2.02942943573, 0.938227772713, 0, 0, 0, 0
1.87970161438, 0.99974912405, 0, 0, 0, 0
0.530185222626, 0.982416808605, 0, 0, 0, 0
0.47212100029, 0.950175404549, 0, 0, 0, 0
0.164308071136, 0.984835147858, 0, 0, 0, 0
0.0199794769287, 0.973847806454, 0, 0, 0, 0
-2.04884290695, 0.971030473709, 0, 0, 0, 0
-0.865368366241, 0.927185595036, 0, 0, 0, 0
-1.27926683426, 0.814357876778, 0, 0, 0, 0
-1.9107093811, 0.927580296993, 0, 0, 0, 0
-0.0646395683289, 0.317082107067, 0, 0, 0, 0
0.252458333969, 0.814093291759, 0, 0, 0, 0
0.848268926144, -0.770071387291, 0, 0, 0, 0
0.39972114563, 0.981429159641, 0, 0, 0, 0
2.92469501495, 0.976568758488, 0, 0, 0, 0
-1.14111638069, 0.955357193947, 0, 0, 0, 0
-0.658983469009, 0.9988707304, 0, 0, 0, 0
2.68615055084, 0.928890407085, 0, 0, 0, 0
-1.6432466507, 0.797210216522, 0, 0, 0, 0
-0.186378955841, 0.993320167065, 0, 0, 0, 0
0.135892868042, 0.995847642422, 0, 0, 0, 0
-1.25297737122, 0.994494974613, 0, 0, 0, 0
3.250623703, 0.890697360039, 0, 0, 0, 0
-1.52291154861, 0.999295651913, 0, 0, 0, 0
0.333697319031, 0.996819078922, 0, 0, 0, 0
-4.15961074829, 0.999339699745, 0, 0, 0, 0
-0.246880054474, 0.652305364609, 0, 0, 0, 0
-3.13243675232, 0.937057852745, 0, 0, 0, 0
-0.999444961548, 0.357962220907, 0, 0, 0, 0
-0.4097032547, 0.676716148853, 0, 0, 0, 0
-0.293357372284, 0.963042676449, 0, 0, 0, 0
11.2710390091, 0.964788138866, 0, 0, 0, 0
-0.812542915344, 0.990098118782, 0, 0, 0, 0
-0.345292329788, 0.901711642742, 0, 0, 0, 0
2.59629631042, 0.990793943405, 0, 0, 0, 0
-9.88954353333, 0.979773581028, 0, 0, 0, 0
7.35909748077, 0.98741787672, 0, 0, 0, 0
-13.3342151642, 0.999713599682, 0, 0, 0, 0
